,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
54,jameelhassan,Git,Machine Learning,C Programming Language,Teamwork,Deep Learning,Python,Algorithms,Computer Vision,Artificial Intelligence AI,Research,Engineering,Electrical Engineering,MATLAB,Signal Processing,Optimization,Biomedical Engineering,Optimisation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
55,laura-lin,Java,SQL,Git,Microsoft Office,C,Python,Github,ElasticSearch,TensorFlow,LaTeX,UnityD,Ruby on Rails,Pytorch,Logstash,Kibana,Python,Unreal Engine,OCaml,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
56,bohdanmatviiv,Java,C,JavaScript,Python Programming Language,SQL,Git,Machine Learning,Software Development,Programming,C,Project Management,Natural Language Processing NLP,Data Visualization,Data Science,R,Decision Trees,Artificial Intelligence AI,Research,Docker Products,Software Engineering,C,Pandas Software,ScikitLearn,Neural Networks,Unsupervised Learning,ASPNET,Qt,Supervised Learning,NET,Linear Algebra,ggplot,Design Thinking,ASPNET Web API,Microsoft Visual Studio C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
57,daisy-536b97157,SQL,Linux,Machine Learning,Data Analysis,Microsoft Office,Deep Learning,Python,Machine Learning Algorithms,Network Security,Cybersecurity,Information Security,Network Administration,Computer Network Operations,Single SignOn SSO,Identity Access Management IAM,System Administration,Linux System Administration,Active Directory,Systems Engineering,Sailpoint IIQ,Cyberark,SailPoint,Linux Network Administration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
58,farooq-siddique-54849788,Python Programming Language,MySQL,HTML,Microsoft Word,Machine Learning,Creative Writing,Programming,Microsoft Office,Teamwork,Leadership,MongoDB,Microsoft Excel,Customer Service,Deep Learning,Algorithms,Data Mining,Data Visualization,Data Science,Data Analytics,Predictive Modeling,Tableau,Time Series Analysis,Artificial Intelligence AI,Management,Business Analysis,Machine Learning Algorithms,Business Intelligence BI,Strategic Planning,Feature Engineering,Convolutional Neural Networks CNN,Flask,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
59,ragesh-hajela-7b088a15,Python Programming Language,SQL,Linux,Data Engineering,C,Deep Learning,Python,Artificial Intelligence AI,Apache Spark,PyTorch,Big Data,Shell Scripting,Pandas Software,NumPy,Unix,Unix Shell Scripting,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
60,marat-baidasov-2877a136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
61,mertbozkir,Machine Learning,Deep Learning,Data Science,Research,Communication,DAGsHub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
62,lucie-borov,C,Programming,Python,Mathematics,Bash,Data analysis,Machine learning,Rapid Prototyping,User Testing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
63,anshuljain001,Java,Machine Learning,Software Development,Programming,ObjectOriented Programming OOP,Deep Learning,Python,Data Structures,Algorithms,Data Science,Agile Methodologies,Software Design,Containerization,Neural Networks,Spring Framework,Spring Boot,RESTful WebServices,Kubernetes,Natural Language Processing,Test Driven Development,docker,Software as a Service SaaS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
64,rameela-yaddehige-530999a9,Java,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Software Development,English,Microsoft Office,Teamwork,Leadership,Public Speaking,C,Project Management,Microsoft Excel,Deep Learning,Arduino,Team Leadership,Programming Languages,Natural Language Processing NLP,Artificial Neural Networks,Artificial Intelligence AI,Research,Management,Team Management,Machine Learning Algorithms,LaTeX,Windows,Applied Machine Learning,Neural Networks,Teaching,Information Technology,Internet of Things,Volunteer Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
65,kibet-brian-6a5541181,SQL,Microsoft Word,Data Analysis,Problem Solving,Microsoft Office,Microsoft Excel,Microsoft PowerPoint,R,Time Series Analysis,Statistical Data Analysis,Analytical Skills,Microsoft SQL Server,Communication,Financial Analysis,Microsoft Access,VISUAL BASIC FOR APPLICATIONS,DATA SCIENCE IN R AND PYTHON,EXCEL PROFICIENT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
66,vinamre-dhar,Python Programming Language,MySQL,SQL,Data Engineering,Big Data Analytics,Machine Learning,Data Analysis,Microsoft Azure,Microsoft Office,Microsoft Excel,Deep Learning,Python,Natural Language Processing NLP,Data Visualization,Data Science,Data Analytics,R,Tableau,Statistical Data Analysis,OpenCV,Computer Vision,Artificial Intelligence AI,Business Intelligence BI,PySpark,TensorFlow,PyTorch,Keras,Matplotlib,Pandas Software,NumPy,ScikitLearn,Neural Networks,Unsupervised Learning,NLTK,Convolutional Neural Networks CNN,Azure Data Lake,Seaborn,Object Detection,Azure Databricks,Business Analytics,Sentiment Analysis,MLflow,Data Lakes,Data Analyst,fastai,Excel,Flair,Delta Lake,Koalas,SparkSQL,nan,
67,diunko,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
68,anuragvij264,Java,C,JavaScript,SQL,Machine Learning,Problem Solving,Programming,C,Python,Algorithms,Data Analytics,R,Matlab,Minitab,Computer Vision,Apache Spark,Bayesian statistics,TensorFlow,PyTorch,Keras,Natural Language Processing,Deep learning,PyMC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
69,ankitvyas13,C,Python Programming Language,PHP,Cascading Style Sheets CSS,python,HTML,Machine Learning,Data Analysis,English,Programming,Microsoft Office,CSS,Leadership,Public Speaking,C,Project Management,Computer Science,Microsoft Excel,Customer Service,Deep Learning,Computer Architecture,Natural Language Processing NLP,Data Science,Data Analytics,Predictive Modeling,Tableau,Management,Analytics,Machine Learning Algorithms,Applied Machine Learning,sql,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
70,4rshdeep,Java,C,JavaScript,Web Development,Git,Linux,Machine Learning,Software Development,C,Deep Learning,Python,Data Structures,Natural Language Processing NLP,Data Science,Matlab,Django,LaTeX,VHDL,Product Development,Tensorflow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
71,shrikara-b-varna,Python Programming Language,Machine Learning,Programming,C,Deep Learning,Algorithms,Natural Language Processing NLP,Data Science,Artificial Neural Networks,Support Vector Machine SVM,KNearest Neighbors KNN,Mathematics,Machine Learning Algorithms,Applied Mathematics,Applied Machine Learning,Neural Networks,Linear Algebra,Differential Equations,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
72,shuga,Java,C,JavaScript,SQL,Git,Linux,Machine Learning,Software Development,C,Python,Data Structures,Algorithms,R,Distributed Systems,Shell Scripting,MapReduce,Software Engineering,Android Development,C,OOP,Software Design,Object Oriented Design,Perl,Natural Language Processing,Design Patterns,Bash,GNU Make,PostgreSQL,Unix,Probabilistic Models,Test Driven Development,High Performance Computing,Ruby,x Assembly,Unix Shell Scripting,Scalability,Subversion,CC STL,STL,Boost C,Solaris,Win API,CVS,Unixware,Unix Networking,Multithreading,nan,nan,nan,nan,nan,
73,anastasiia-khil-417a2a161,Microsoft Office,Adobe Illustrator,Python,Scrum,Statistics,R,Matlab,Jira,ArcGIS,QGIS,Confluence,Machine learning,Cartography,Social Network Research,MapInfo,Digitals,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
74,mohamednooreldeen,C,Python Programming Language,PHP,Cascading Style Sheets CSS,Laravel,Microsoft Word,Machine Learning,Software Development,C Programming Language,Microsoft Office,Leadership,C,Microsoft Excel,Deep Learning,Arduino,Programming Languages,Natural Language Processing NLP,Matlab,Artificial Intelligence AI,Anaconda,Research,Microsoft SQL Server,TensorFlow,PyTorch,Engineering,Research and Development RD,Transfer Learning,Assembly Language,Adaptation,Nanotechnology,Scanning Electron Microscopy SEM,Debugging,Electronics Technology,Polymer Nanocomposites,Speech Synthesis,Text to,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
75,udara-dharmasena,Java,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,AngularJS,Linux,Data Engineering,Machine Learning,Microsoft Office,Deep Learning,Python,Natural Language Processing NLP,Data Visualization,Image Processing,Matlab,OpenCV,Computer Vision,TensorFlow,Keras,Django,jQuery,Flask,Design Patterns,Spring MVC,Data Pipelines,Spring Security,Ethical Hacking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
76,adithyashankar997,SQL,Machine Learning,Deep Learning,Python,Computer Vision,Autodesk Inventor,Autodesk Fusion,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
77,karumudi,Python Programming Language,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Data Analysis,C Programming Language,Microsoft Excel,Deep Learning,Python,Natural Language Processing NLP,Data Visualization,Data Science,Tableau,Computer Vision,Google Cloud Platform GCP,TensorFlow,Docker Products,Cloud Development,Containerization,ScikitLearn,Neural Networks,Docker,Dart,Fraud Detection,Openshift,Quant,Algorithmic Trading,Fraud Analysis,Rust Programming Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
78,utkarshsarawgi,C,Git,Linux,Machine Learning,C Programming Language,Teamwork,Leadership,Public Speaking,C,Project Management,Deep Learning,Python,Computer Architecture,Natural Language Processing NLP,Image Processing,Matlab,Computer Vision,Artificial Intelligence AI,Research,Team Management,Strategic Planning,Printed Circuit Board PCB Design,Engineering,LaTeX,Embedded Systems,Control Systems Design,Marketing,Verilog,VHDL,FieldProgrammable Gate Arrays FPGA,Altera Quartus,PSpice,Robotics,Electronics,Testing,Proteus,Signal Processing,LabVIEW,Human Computer Interaction,Circuit Design,x Assembly,Xilinx ISE,ARM Assembly,Sensors,Rapid Prototyping,ApplicationSpecific Integrated Circuits ASIC,Eagle,Wearable Computing,MIPS Assembly,Reverse Engineering,nan,
79,trubakov,Java,SQL,Machine Learning,C,Python,Computer Vision,Neural Networks,NLP,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
80,mikeheatonsf,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
81,mahima-agrawal,C,Python Programming Language,PHP,SQL,Git,Linux,HTML,Microsoft Word,C Programming Language,Microsoft Office,CSS,Microsoft Excel,Customer Service,Data Structures,Computer Architecture,Data Science,PowerPoint,Pycharm,Research,Shell Scripting,JSON,RESTful WebServices,Docker,Jupyter,Software Design Patterns,Research and Development RD,Microsoft Visual Studio Code,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
82,sairam-a-374131117,Python Programming Language,Machine Learning,Deep Learning,Artificial Neural Networks,OpenCV,Computer Vision,Artificial Intelligence AI,Machine Learning Algorithms,TensorFlow,PyTorch,Keras,Matplotlib,Pandas Software,NumPy,ScikitLearn,Neural Networks,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Kubernetes,Docker,Object Detection,Image Segmentation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
83,shubham-pandey-b93545147,C,Python Programming Language,HTML,Cascading Style Sheets CSS,SQL,HTML,Microsoft Word,Machine Learning,Data Analysis,Adobe Photoshop,Public Speaking,Adobe Illustrator,Team Leadership,Tableau,Management,Team Management,Communication,Core Java,Flask,Adobe Lightroom,Negotiation,Sketching,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
84,suleka-helmini,Java,C,JavaScript,PHP,MySQL,HTML,AngularJS,Nodejs,SQL,HTML,Machine Learning,Microsoft Office,Teamwork,Leadership,C,Project Management,Reactjs,MongoDB,Microsoft Excel,Customer Service,Deep Learning,Python,Arduino,Research,Management,Team Management,Android,NLP,Recurrent Neural Networks RNN,Raspberry Pi,Internet of Things,c,Play Framework,Data Entry,Cascading Style Sheets,expressjs,ES,jquery,Sencha,Ext JS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
85,a-jliouat,SQL,Git,WordPress,Machine Learning,Adobe Premiere Pro,Public Speaking,Project Management,MongoDB,Deep Learning,BackEnd Web Development,Python,Natural Language Processing NLP,Statistics,Data Science,Data Analytics,Hadoop,R,Critical Thinking,Google Cloud Platform GCP,Apache Spark,DevOps,Business Strategy,Big Data,Cloud Computing,Serverless Computing,Apache Kafka,Cloud Administration,Engineering,Creative Problem Solving,Storytelling,Product Management,NoSQL,Marketing,Design,Frontend Development,Docker,REST APIs,Google Sheets,Neoj,Cassandra,Application Programming Interfaces,Systmes de gestion de contenu CMS,Stratgie de tarification,Gestion de la marque,Marketing BtoB,Automatisation des processus,Python langage de programmation,BB Marketing,Brand Management,Pricing Strategy,nan,
86,koumudi-ganepola,Java,JavaScript,MySQL,HTML,Cascading Style Sheets CSS,Nodejs,Git,HTML,Microsoft Word,Machine Learning,Microsoft Office,Teamwork,Leadership,Reactjs,MongoDB,Microsoft Excel,Microsoft PowerPoint,Python,Data Structures,Algorithms,Arduino,Natural Language Processing NLP,Data Science,TensorFlow,C,Android,SQLite,Research and Development RD,Corda,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
87,sohamdutta13,Java,C,JavaScript,PHP,SQL,HTML,Scala,Programming,C,API Development,Data Structures,Algorithms,Android Development,Eclipse,Android,Core Java,Servlets,JSP,Oracle,PLSQL,Cassandra,Augmented Reality,Play Framework,Android SDK,NDK,Ejabberd,Google Maps,XMPP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
88,sandeep-kumar-gouda-a909a358,Python Programming Language,SQL,Git,Machine Learning,ObjectOriented Programming OOP,MongoDB,Deep Learning,Python,Github,Data Science,Decision Trees,Apache Spark,Amazon Web Services AWS,Apache Kafka,NumPy,ScikitLearn,Neural Networks,Kubernetes,Flask,Natural Language Processing,Docker,PostgreSQL,Swagger,Pandas,Cassandra,Blockchain,Tensorflow,TransactSQL TSQL,scrapy,kubeflow,image recognition,Katib,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
89,diegopiccinotti,Java,PHP,SQL,Linux,Machine Learning,Databases,Microsoft Office,C,MongoDB,Deep Learning,Python,Matlab,Artificial Intelligence AI,TensorFlow,Keras,ObjectiveC,Windows,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Unity D,CUDA,Mobile Application Development,Mac,Amazon Web Services,Sistemi recommender,Analisi dei dati,Distribuzione del software,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
90,chetan-mundhe-569518115,Machine Learning,Deep Learning,Time Series Analysis,Artificial Intelligence AI,DevOps,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
91,raga-ashritha-16210478,Java,C,JavaScript,Python Programming Language,PHP,SQL,Git,HTML,Microsoft Word,Machine Learning,Data Analysis,English,CSS,Teamwork,Public Speaking,C,Deep Learning,Algorithms,Natural Language Processing NLP,Predictive Modeling,PowerPoint,R,Statistical Data Analysis,Statistical Modeling,Research,Apache Spark,ScikitLearn,Neural Networks,Core Java,Spring Framework,Hibernate,DBMS,CUDA,Angular Js,Bower,Yeoman,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
92,lokeshlalwani,Java,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,Bootstrap,Nodejs,SQL,Web Development,HTML,Machine Learning,Data Analysis,Software Development,Microsoft Azure,Databases,Problem Solving,Leadership,ObjectOriented Programming OOP,Computer Science,Deep Learning,Data Structures,Algorithms,Natural Language Processing NLP,Data Science,Computer Vision,Artificial Intelligence AI,Analytical Skills,Google Cloud Platform GCP,TensorFlow,PyTorch,Amazon Web Services AWS,Communication,AWS SageMaker,AJAX,JavaServer Pages JSP,Java Database Connectivity JDBC,Data,Php,iOS Development,Swift Programming Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
93,sahanaka-weerarathna-bb685615b,Java,Python Programming Language,Machine Learning,C Programming Language,Programming,Data Structures,Algorithms,Arduino,Image Processing,Artificial Intelligence AI,Raspberry Pi,Robotics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
94,aneesh-gupta-709,Java,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,Machine Learning,Problem Solving,English,C Programming Language,Microsoft Office,Leadership,C,ObjectOriented Programming OOP,MongoDB,Deep Learning,Data Structures,Algorithms,Natural Language Processing NLP,Data Science,OpenCV,Computer Vision,Artificial Intelligence AI,Machine Learning Algorithms,PyTorch,Keras,MATLAB,C,jQuery,Matplotlib,Pandas Software,Web Scraping,Database Management System DBMS,PostgreSQL,GNU Octave,Game Development,Unity,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
